Symbol,B3B,B4B,B5B,B6B,B8B,B9B
REEP1,7.453647505,8.138707786,7.455146632,8.108794471,7.375507809,7.288271463
REEP2,6.663363294,6.519210946,6.114950358,6.385720476,6.268689382,5.611796965
REEP3,10.2375299,10.24670256,10.27519608,10.44215456,10.31533102,10.24250527
REEP4,8.227843353,7.568403277,8.486245914,8.665174736,8.736642455,8.780872347
REEP5,12.19310574,12.25535808,11.98747259,12.43054111,12.15959388,12.41972872
REEP6,11.45921167,10.77542264,12.06746771,11.83017461,11.78963946,11.04486011
REG1A,7.833015681,6.199745754,5.648311927,1.387928501,6.903920355,5.529816863
REG3G,4.677376495,3.580475988,3.135256584,1.387928501,1.387928501,2.462954459
REL,10.16008653,10.41332587,10.20780193,10.27951998,10.1163593,10.14483438
RELA,11.72724603,11.51472291,11.7588102,11.77381453,11.5794547,11.68825
RELB,9.221873983,8.786496405,9.275235645,9.275662705,9.441534673,9.220827216
RELL1,10.16008653,10.05549179,10.04515072,10.03263586,10.08581119,9.970568705
RELL2,8.065468443,7.275878316,8.138930034,8.528620525,7.933611176,7.95723683
RELN,9.674947126,8.67455189,8.985374676,9.066700762,9.691173769,9.682769426
RELT,8.178797524,7.493845139,8.182517409,8.252273458,8.03125857,7.58944739
REM1,7.115861411,6.330405368,6.347510611,6.972877808,6.03183144,6.269380768
REM2,6.941175768,7.049045582,6.624707944,6.604976109,6.813778603,6.47217857
REN,12.92069298,11.92723704,12.39359966,10.78877035,13.11307408,10.59156382
RENBP,11.50671846,10.9699963,11.91017576,12.10797851,11.81987081,11.61921792
REP15,6.64807686,6.794115012,6.448660037,6.840838682,7.375507809,6.923055623
REPIN1,12.40982691,12.03298487,12.4341255,12.53566246,12.23800059,12.56353167
REPS1,11.09928247,11.10836594,10.93458387,10.97580741,10.92452601,10.97105628
REPS2,11.08139245,10.46826549,10.8201025,10.15293369,11.03244459,11.03717008
RER1,12.0963495,12.05361339,12.06516698,12.13714856,12.32951556,12.08643192
RERE,13.88735421,13.81527768,14.02721315,13.90275249,13.28629973,13.88855064
RERG,10.4122761,10.86614178,10.7596058,10.14241335,10.74939345,10.4866001
RERG-AS1,7.433675825,7.694020341,6.55748467,7.10982629,7.469632745,7.359525475
RERGL,7.013702751,6.248470245,6.278017454,7.186396609,6.918069037,6.866819202
REST,11.50255889,11.82692701,11.39922375,11.47631604,11.59822856,11.59894776
RET,8.570982003,8.475255117,8.970755898,8.397048548,7.659764115,7.845272881
RETN,0.538265459,0.403363038,1.090079389,1.387928501,0.538265459,0.485446671
RETSAT,13.1030776,13.11979406,12.99294981,13.09999569,12.80429386,12.48663315
REV1,11.53550021,11.59043237,11.62495564,11.69457632,11.65436069,11.5508071
REV3L,12.24748483,12.45201405,12.0873349,12.30760126,12.20601332,12.3066833
REXO1,11.78963946,11.27183123,11.87184944,11.68786236,11.14611357,11.65470919
REXO2,10.87218139,10.87240261,10.73059401,11.09150709,11.13485544,10.78797339
REXO4,10.18937326,10.01909325,10.13005848,10.06148519,10.2715685,10.02505903
RFC1,11.35867106,11.54199925,11.24538675,11.5050468,11.38416296,11.65678892
RFC2,9.118614788,9.079913008,9.177859132,9.024273725,9.254102256,9.117956338
RFC3,7.470651045,7.365142903,7.601750845,7.469994409,7.375507809,7.668291758
RFC4,7.352853278,7.771306404,7.443877906,7.701971404,7.469632745,7.817249445
RFC5,9.227530073,9.478343221,9.356583075,9.120295343,9.450707917,9.177187858
RFFL,9.555599729,9.667635617,9.755277617,9.486756809,9.571681075,9.399108393
RFK,9.652199984,9.406776289,9.444805781,9.892183039,9.565516534,9.555949372
RFLNB,9.6188214,9.32872077,9.275235645,9.774840454,9.587579209,9.451716562
RFNG,11.28009927,10.82729269,11.42131087,11.34507568,11.25731803,11.35026363
RFT1,10.64570092,10.54421046,10.59096549,10.56246414,10.50295346,10.56695162
RFTN1,10.93893931,10.83799255,10.9580861,11.062561,11.16771239,10.69356707
RFTN2,7.889048141,7.750160811,7.578543563,8.13258124,7.991757694,7.855322065
RFWD2,10.72896932,10.74737958,10.68017485,10.82297013,10.86393398,10.75690018
RFWD3,10.56975239,10.76066381,10.6758586,10.98503476,10.63296885,10.85990916
RFX1,10.67288523,10.67151721,10.99968097,10.59460355,10.08000777,10.79935985
RFX2,8.939151436,8.486479008,8.646444882,8.675341198,8.539601417,8.439920742
RFX3,10.00042418,10.37786182,10.10086089,10.04221619,10.19786663,10.0806335
RFX3-AS1,7.818784003,8.950568346,8.67558799,7.879278056,8.122000433,8.921434035
RFX5,11.29982044,11.11321968,11.18996412,11.11869436,11.27430773,11.08839733
RFX7,10.75903788,11.06474893,10.84435905,10.76189277,10.63734576,10.65064889
RFXANK,9.965417776,9.582377116,9.952199297,9.708452593,10.23310896,9.694044896
RFXAP,7.517586498,7.833517829,7.719031408,7.734571169,7.837620545,7.805247074
RGAG4,10.08247805,10.21854581,10.4083694,10.26133983,9.537219183,10.24250527
RGCC,8.520625521,8.012763873,8.567487306,9.466519661,9.323844081,9.509910535
RGL1,12.8634746,12.97705058,12.7928562,12.62193751,12.41972872,12.53089514
RGL3,12.37349523,12.15859649,12.45074328,12.36425429,11.74628288,12.33310283
RGL4,13.00053046,13.07743536,13.06617477,12.79401915,12.87501741,12.94817235
RGMA,8.140716481,8.130536255,8.307749709,8.193143728,7.788454897,7.748919746
RGMB,9.311362143,9.272200444,9.506434005,9.335361328,9.438590162,9.667115885
RGN,12.29693272,12.34355347,12.28265478,11.7922405,12.40597902,11.97220432
RGP1,10.79426879,10.81482056,11.02755098,10.71179911,10.59788478,10.95890151
RGPD3,5.691598713,7.246981559,8.407158486,8.546378508,7.788454897,8.497772012
RGPD4,6.99733962,6.299495117,5.948104791,7.10982629,6.293544768,6.528168057
RGS1,3.356967007,3.170508835,2.134593951,3.350319706,3.264534831,2.973400595
RGS10,7.805037972,7.291088055,7.069170672,7.614840695,8.015819183,7.09263224
RGS11,7.955600157,7.108348665,7.119459978,7.069009151,6.293544768,7.375507809
RGS12,11.69044663,11.4072207,11.63953294,11.54571856,11.47597855,11.53273821
RGS14,10.74230562,9.795013681,10.47820967,10.45799131,10.78552856,10.23517881
RGS16,7.929913007,7.095132222,7.911177707,8.003255066,7.822849212,7.302640704
RGS18,4.180068372,5.504996524,4.863434937,4.282652753,5.053473161,4.149542017
RGS19,8.017655608,6.56625243,7.926787197,7.994345675,8.093999292,7.88185322
RGS2,7.544889589,7.750160811,7.508772943,8.36840386,7.469632745,7.805247074
RGS22,5.010580729,5.160938999,5.453923613,5.015076338,5.279059549,5.19547185
RGS3,11.92281413,11.61116304,12.12809723,12.48854403,11.99641367,11.88361365
RGS4,5.610871796,5.74391885,6.387539847,6.11399446,5.974478588,5.718235883
RGS5,11.81882461,11.88550042,11.91888308,11.69232282,11.78264071,11.89302959
RGS6,7.413205761,7.927416124,7.301268073,7.850392594,7.481629543,8.439920742
RGS7,6.879299433,6.031115419,6.163733113,5.787491425,6.376051217,5.989383206
RGS7BP,7.639693911,7.493845139,7.184952761,7.501373438,8.086461749,7.947994349
RGS9,7.793771074,8.944921538,8.384202938,8.302783175,7.973591419,7.89156947
RGS9BP,7.861856401,8.350926755,8.782363384,9.054477803,8.616044295,8.590778839
RHBDD1,10.99774504,11.29663616,11.11745097,11.15270856,11.35099253,11.14028571
RHBDD2,12.38791835,12.07438395,12.3379248,12.46741978,12.38943939,12.21039549
RHBDD3,10.04030651,9.492076778,10.04661088,9.985976971,9.91755895,9.718366911
RHBDF1,9.998671726,9.659928372,10.06716508,9.749348031,9.486756809,10.14684467
RHBDF2,9.64453437,9.163487152,9.709325233,10.08917253,9.135503673,9.764228886
RHBDL1,9.597697718,8.400013142,9.329397834,8.958602784,9.171179198,8.870856812
RHBDL2,6.879299433,7.553814167,6.99268746,7.59358345,7.25699506,7.266864208
RHBDL3,6.449496647,6.690314592,6.114950358,6.939631976,6.954725113,5.839359387
RHBG,11.14803785,11.76013798,12.07257786,11.33018703,11.31166705,11.11282042
RHCG,12.28548967,12.60265633,13.20405818,12.14432982,12.52309085,11.92509981
RHD,8.233569408,7.982719905,8.285258313,7.760857671,8.138770479,7.89156947
RHEB,10.4973363,10.36387586,10.1552252,10.50928372,10.71179911,10.40340678
RHNO1,9.227530073,8.836246464,8.874235694,9.226716795,9.151343981,8.741260037
RHOA,13.37805919,13.43763548,13.32154321,13.43910179,13.50426076,13.3073311
RHOB,12.54731679,12.22548511,12.62464687,12.64761542,12.73698277,12.71844614
RHOBTB1,12.93539029,12.78124943,12.94817235,13.32001221,12.45501242,12.71521674
RHOBTB2,11.77922571,11.48964873,12.00171016,11.97963002,11.55285876,11.75162059
RHOBTB3,11.4268247,11.74600888,11.45938701,11.68359443,11.8661786,11.77749079
RHOC,13.15791385,13.07120025,13.24396762,13.10939469,13.65580348,13.07028001
RHOD,8.91976268,8.329589233,9.506434005,8.764289627,9.506434005,9.159005457
RHOF,6.099211789,5.230057565,6.366684754,6.242108855,6.090474853,5.876104227
RHOG,9.676421743,9.176861781,9.720703833,9.730584972,9.921873982,9.496765026
RHOH,6.121047189,5.41360429,4.351313741,5.245285213,6.356902238,4.897042917
RHOJ,8.453316088,8.435225196,8.471072763,8.835488864,9.072794552,9.081509316
RHOQ,10.45231748,10.48934732,9.991055029,10.82744745,10.35695592,10.51002001
RHOT1,10.44196827,10.57767642,10.35585678,10.6807186,10.46360728,10.52240196
RHOT2,12.34355347,11.92723704,12.33178418,12.22698748,12.22205657,12.26509899
RHOU,8.604829688,8.442302145,8.79156857,9.094643565,8.673128361,8.735958535
RHOV,6.23180676,5.829800005,5.604067587,6.49440342,6.165721677,5.796688228
RHOXF1-AS1,6.978780119,6.064624156,6.975389825,7.10982629,7.06350449,6.985632887
RHPN1,11.39710717,10.80122187,11.27858837,11.05023651,10.84371826,11.11884159
RHPN2,11.2405497,11.14611357,11.16771239,10.93808129,10.87315136,11.01099383
RIBC1,8.040143664,7.973506253,7.871275149,7.734571169,8.151682587,7.947994349
RIC1,11.54676334,11.71602188,11.45417828,11.50728898,11.75288204,11.5678312
RIC3,10.55672407,10.95659479,10.71025802,10.66722914,10.61772499,10.80994715
RIC8A,11.85383472,11.69737513,11.9180927,11.80994471,11.95003098,11.76546402
RIC8B,10.26944205,10.55971708,10.26966762,10.51830925,10.212256,10.52240196
RICTOR,11.51115812,11.97587614,11.51472291,11.58642784,11.84602464,11.68374987
RIDA,11.83754495,11.99682981,11.48306909,11.72390824,12.00570442,11.95743103
RIF1,11.33018703,11.66003487,11.17813423,11.44398599,11.35724101,11.52652174
RILP,10.20954112,9.964070513,10.51211023,10.23534597,10.68453579,10.45083119
RILPL1,10.41845511,10.20780193,10.3900707,10.41118005,10.37240216,10.60331535
RILPL2,9.980707476,9.84281899,10.25705505,10.40965448,10.4681318,10.05963039
RIMBP2,8.520625521,8.717249483,10.56019091,8.713620052,9.490715116,8.413768371
RIMKLA,9.276318098,9.55179628,9.275235645,8.795653293,9.132410438,9.134278974
RIMKLB,10.93036021,10.92261632,10.71548615,10.72312561,10.58693433,10.56346493
RIMS1,3.685518103,3.873361564,4.863434937,2.97937865,5.324094809,3.986626744
RIMS2,6.732279527,6.357929974,5.292908511,6.747894381,5.852810067,6.528168057
RIMS3,9.426565093,8.791752854,9.413610744,9.366406921,9.176861781,9.066905254
RIN1,7.425403709,6.987982729,7.184952761,7.20116429,6.993012384,7.211369594
RIN2,12.16005309,12.34517055,12.43779887,12.04785288,12.21459032,12.11945488
RIN3,10.55391517,10.87102897,10.79754869,10.42498544,10.05344905,10.5323973
RINL,8.850743651,8.541432826,9.044478075,8.803719683,8.991855251,8.900487388
RINT1,9.348233707,9.76789805,9.370298226,9.46772856,9.256777995,9.587026914
RIOK1,8.808088915,8.630306041,8.592762972,8.889658261,8.445924403,8.888533681
RIOK2,8.653320895,9.038682415,8.646444882,9.089967429,8.572181881,9.089967429
RIOK3,11.55751869,11.73136826,11.5002388,11.76013798,11.29836586,11.64410849
RIOX1,9.80716102,9.342909267,9.725961671,9.767101527,9.703993808,9.832579316
RIOX2,9.898382812,10.17031079,9.971307567,10.02737974,10.08797433,9.903472147
RIPK1,11.4719,11.58059114,11.48931191,11.41293056,11.26454795,11.41563519
RIPK2,8.173084822,8.362752363,8.159803709,8.723706918,8.491156288,8.565175832
RIPK3,7.442999396,7.522020314,7.402108195,7.501373438,7.202625859,7.553485569
RIPK4,11.58900015,11.53550021,11.53201373,11.11114556,11.19840579,11.44068755
RIPPLY1,6.715730563,6.735341864,6.574862289,5.893884746,6.625351212,6.34809127
RIT1,11.27584128,11.36759013,11.08194174,11.37604587,10.95718089,11.15072409
RITA1,10.60635622,10.72731691,10.98520877,10.74396138,11.26313941,10.82790917
RLF,10.31830251,10.48065107,10.24632267,10.57242967,10.47335961,10.60648036
RLIM,11.6378582,11.86406262,11.5515915,11.65890899,11.74778188,11.66574466
RMDN1,10.95874455,11.0822782,10.79368286,10.95382648,10.98292966,10.97941888
RMDN2,8.040143664,9.007333953,8.234107024,8.465810415,8.506518874,8.717055005
RMDN3,11.19095365,11.0612541,11.14927071,11.2595885,11.19476806,11.00325842
RMI1,7.60268441,8.051620638,7.647700537,7.690014299,7.51598185,8.138645093
RMI2,6.732279527,6.542456456,6.588354096,6.604976109,7.328451887,6.497315447
RMND1,10.81731831,10.7065936,10.63034945,10.96277707,10.7050999,10.71302146
RMND5A,11.94916883,12.20379918,11.9404509,11.97734416,12.21501228,12.06801191
RMND5B,11.08139245,10.94218956,11.16771239,11.00584595,11.10652086,11.12171764
RMRP,16.48581567,15.97642811,16.22855028,16.52903858,17.49445805,16.35549994
RMST,11.70735099,12.56988781,12.13123566,11.66336954,12.46083476,11.96275183
RNA45S5,17.8971029,16.98702132,17.15144268,16.98702132,16.98702132,17.69626797
RNASE1,12.02869458,11.59203724,12.20786976,11.98245067,12.14501129,11.4519397
RNASE4,9.261069521,9.426690879,9.374432469,9.63451312,9.525477828,9.886959147
RNASE6,7.352853278,7.291088055,7.028060144,7.558048847,7.799084517,7.107456165
RNASEH1,9.735884221,9.667635617,9.802422879,9.73638359,9.751464192,9.704467008
RNASEH1-AS1,7.984808276,8.023614489,7.689777558,7.821040398,8.732066296,8.093710446
RNASEH2A,8.130306304,7.956238526,8.292032752,7.841208434,8.765212471,8.078437201
RNASEH2B,8.803719683,8.649758224,8.803622819,8.87387379,9.490715116,8.849048146
RNASEH2C,10.91645237,10.52113435,10.84887854,10.79548902,11.28633492,10.64790502
RNASEK,6.922021055,7.142388036,7.42585436,6.877884309,7.25699506,6.623160835
RNASEL,9.884913735,10.29886713,9.907401203,9.892183039,9.662179103,9.923022482
RNASET2,9.933462104,9.682668876,9.916293129,9.859638043,10.36748666,10.17154484
RND1,6.449496647,7.049045582,7.0834968,6.474750542,6.683782191,6.140356229
RND2,7.050674128,6.690314592,6.703449004,6.474750542,6.903920355,6.74232453
RND3,8.764871944,8.580705926,7.844942509,8.627863972,8.927522163,8.80911763
RNF10,13.37466676,13.3426866,13.48185585,13.337772,13.43338342,13.42014256
RNF103,10.54742874,10.5612116,10.38796916,10.56892393,10.42238536,10.54648743
RNF11,11.78062017,11.75336164,11.63111405,11.77785974,12.04495092,11.77838064
RNF111,11.12507917,11.43231105,11.30190243,11.26246202,11.12448486,11.21282368
RNF112,7.216564754,6.330405368,6.703449004,6.877884309,6.47217857,6.923055623
RNF113A,8.418841951,8.081698983,8.433332641,8.627863972,8.843921785,8.151891303
RNF113B,8.967502712,9.19072895,9.091929058,8.830769154,8.582687976,8.98971042
RNF114,11.99986909,11.95280639,11.98796745,12.19390754,12.12692681,12.08643192
RNF115,10.51362667,10.72070888,10.47820967,10.57668834,10.58877393,10.4679981
RNF121,11.52254515,11.46321673,11.42430469,11.28515237,11.45093852,11.38817181
RNF122,8.97822181,8.99046986,9.091929058,8.296061159,8.981368325,8.537488632
RNF123,12.22548511,12.16705046,12.29434886,12.19390754,12.01551635,12.31324807
RNF125,7.718804761,7.480319325,7.830265578,7.868673395,7.822849212,7.542819967
RNF126,10.61991051,9.977266176,10.71118741,10.65323279,10.73599731,10.63791607
RNF128,10.50412268,10.66088088,10.3702682,10.57838762,10.01272573,10.56695162
RNF13,10.93639349,11.18011651,10.79548902,11.29256697,11.02807617,11.11660711
RNF130,11.64252127,11.39734884,11.37042271,11.50377832,11.8045532,11.40117962
RNF133,6.941175768,7.049045582,6.756957402,7.170468922,6.813778603,6.985632887
RNF135,11.3313794,11.09134055,11.40305444,11.23637772,11.47210693,11.18495514
RNF138,8.739189436,8.350926755,8.503625924,8.830769154,8.987612222,8.682662259
RNF138P1,10.07133753,10.27537358,10.53557364,10.70879472,10.1626688,9.921395996
RNF139,9.701090845,9.625747642,9.440604587,9.706151341,9.706260224,9.759643617
RNF139-AS1,8.280300376,8.797118994,8.452038217,8.259099662,8.367761146,8.518017445
RNF14,11.23489454,11.48538123,11.23620477,11.47631604,11.36594226,11.38579108
RNF141,10.62486799,10.66088088,10.55325497,10.48010368,10.56019091,10.56140078
RNF144A,10.77049421,10.89057324,10.80297495,10.58145331,11.16323142,10.8836982
RNF144A-AS1,5.422703328,5.961152606,5.401678517,6.269634948,6.214903008,6.214903008
RNF144B,10.38116566,10.47303362,9.939659967,9.988492864,10.65170685,10.91609436
RNF145,10.54182229,10.63259204,10.50447622,11.02986587,10.66595463,10.85626159
RNF146,10.97818132,10.94962936,10.98258823,11.07453516,10.93893931,10.92432955
RNF148,7.40107722,7.437881034,7.202062962,7.10982629,6.493924747,6.90446026
RNF149,10.29886713,10.16391885,10.30421913,10.3813455,10.42943733,10.45619583
RNF150,10.92275214,11.31556447,11.17176445,10.88840879,11.33742872,11.0860069
RNF152,13.36843418,13.64010035,13.71476332,13.81304345,13.64933084,13.94252323
RNF157,10.90573448,10.56783661,10.74626576,10.62387435,10.2304821,10.43150397
RNF157-AS1,7.889048141,7.232195145,7.301268073,7.186396609,7.034611952,7.442652205
RNF165,7.249147734,7.259935517,7.287798944,7.384126979,7.328451887,8.467927001
RNF166,9.972303418,9.53927209,10.01445766,9.875045349,10.01272573,9.843547746
RNF167,11.81563576,11.8321765,11.87001346,11.81683347,12.02659854,11.72598026
RNF168,10.51002001,10.49101344,10.52203468,10.52722659,10.63912714,10.53929958
RNF169,11.90575442,12.09432815,12.03685043,11.8251385,12.1265538,11.84447892
RNF17,0.538265459,4.249633924,0.421760249,1.387928501,1.04900997,0.399363645
RNF170,10.27674245,10.52273137,10.19436508,10.36189581,10.31248043,10.41320414
RNF180,10.99262807,11.08030144,10.94189339,10.86842235,10.89683594,10.93388104
RNF181,11.37086583,11.27396247,11.69405987,11.43195534,12.0989284,11.18847567
RNF182,6.584094752,6.39631045,5.975863005,6.358372969,6.747574491,6.953395967
RNF183,9.873885685,8.198063034,9.126943594,9.448885075,8.958602784,7.748919746
RNF185,11.90901379,11.98864598,12.0241255,11.90254071,11.82692701,11.78125888
RNF186,10.44457368,10.35900466,10.14697149,11.49705262,10.30648781,10.81753512
RNF187,12.24314355,12.30388809,12.36943147,12.23426105,12.52194252,12.26509899
RNF19A,11.62360069,12.0392945,11.55418031,11.4625135,11.7588102,11.50419584
RNF19B,11.1163977,11.49705262,11.37171205,11.1263834,11.39722801,11.16989627
RNF2,8.967502712,8.99046986,8.775657116,9.233010649,8.688611477,9.101790746
RNF20,11.32557309,11.61338717,11.14233939,11.16870792,10.87952752,11.32318432
RNF207,10.83937555,10.59296933,10.73675461,10.89977415,10.46360728,11.09409711
RNF208,9.022578311,8.664611383,9.102665188,9.08498425,8.470310532,9.16368377
RNF212,8.250622354,8.475255117,8.07012173,8.71744396,8.544359492,9.039430945
RNF212B,10.59813949,9.193828461,10.18570867,10.53929958,9.75915078,9.6188214
RNF213,15.27736572,15.1022361,15.1319202,15.1022361,15.24279998,15.09186966
RNF214,10.63512522,10.89484122,10.68342677,10.66006118,10.34335552,10.62035678
RNF215,9.869768373,9.536204185,9.823215412,9.685780498,9.96122587,9.794022494
RNF216,11.91692895,11.9604715,11.96007115,11.85158042,11.82556876,11.89302959
RNF216-IT1,6.194528897,6.666443994,6.521773379,6.604976109,6.577668151,6.242108855
RNF216P1,9.782940433,9.884370827,9.941428061,9.974671625,9.952493014,9.777691121
RNF217,9.369703807,9.386990874,9.295428872,9.409859556,9.422588082,9.539573758
RNF219,7.09200202,7.581289039,7.069170672,7.645756355,7.435745035,7.86363125
RNF220,11.27711139,11.15016444,11.32640191,11.31349751,11.545557,11.25009552
RNF224,9.883615072,9.99964158,10.32416963,9.512865401,8.740486243,9.294291843
RNF24,10.22914973,9.96775762,10.33485547,10.41897309,10.71331939,10.47535662
RNF25,9.795651421,9.56472519,9.821303821,9.636063318,9.809469732,9.564184689
RNF26,10.79984327,10.67365546,10.73006943,10.63344103,10.71512348,10.74892481
RNF31,11.74600888,11.56442159,11.98134924,11.81320151,11.61713624,11.78368882
RNF32,8.570982003,8.758404483,8.592762972,8.633781753,8.717556985,8.755446239
RNF34,10.11530061,10.15844684,10.16625654,10.14644675,10.30864768,10.08862993
RNF38,11.5280766,11.61230551,11.57034399,11.59184698,11.28112347,11.51690296
RNF4,11.73292006,11.82410175,11.77370416,11.88619363,11.65041846,11.78795094
RNF40,12.63274871,12.55928755,12.74281063,12.65480929,12.48051763,12.7834929
RNF41,11.31166705,11.2629566,11.32050443,11.07453516,11.46135607,11.262156
RNF43,10.33971334,10.50205134,10.42098331,10.20283778,10.46360728,10.7610246
RNF44,11.59203724,11.32783994,11.54284164,11.31266074,10.91834049,11.46050215
RNF6,10.53588876,10.68489753,10.2028885,10.60390433,10.31248043,10.77291928
RNF7,10.59523533,10.36997162,10.4330441,10.63633869,11.09370814,10.42345341
RNF8,9.568010573,9.751655066,9.435701166,9.685780498,10.01698655,9.647981129
RNFT1,6.407918677,7.232195145,6.469627561,6.840838682,6.555862688,6.760498047
RNFT2,7.910119701,7.927416124,7.9949617,8.13258124,7.492239362,7.668291758
RNGTT,9.560008397,9.790004986,9.506434005,9.486756809,9.747046617,9.607120362
RNH1,12.918395,12.68444273,13.11576711,12.89898857,13.07743536,12.91052322
RNLS,9.389355539,9.598180807,9.611293099,9.776894339,9.742436121,9.757226583
RNMT,10.84874539,11.06237194,10.77195346,10.73304944,10.75560135,10.72404901
RNPC3,10.5715723,11.51973039,11.09538907,11.09388689,10.64998542,10.94085946
RNPEP,12.08896838,11.75389773,11.98069632,11.89854797,11.92814651,11.70061991
RNPEPL1,12.25230163,11.85138183,12.2112705,12.16764914,12.13841021,12.16034576
RNPS1,11.7630611,11.62532342,11.8163084,11.79987658,11.89854797,11.79259167
RNR1,11.08264958,11.27747687,10.85073052,10.59140261,11.52893828,11.15016444
RNR2,10.92662949,11.71697008,10.83601205,10.57069452,11.61473047,11.46443309
RNU11,6.327284192,6.625972405,6.494164084,6.358372969,7.5467623,6.269380768
RNU12,8.216608873,8.163256082,8.039096697,8.093830331,8.593887264,7.622453914
RNU6-2,7.140451968,6.894327128,7.008581395,6.840838682,7.629306157,7.121791244
RNVU1-19,5.144196797,5.004657827,4.351313741,4.855275643,5.053473161,4.271576041
ROBO1,10.24940459,10.259509,10.35759635,10.45265988,10.21747442,9.987784762
ROBO2,9.081134902,8.999809879,9.213749205,9.433415318,9.207359755,8.221783997
ROBO3,8.604829688,8.615699648,8.739775195,8.839322058,8.69584242,8.692803327
ROBO4,11.46118628,11.26230353,11.70616113,11.83017461,11.0048382,11.56718225
ROCK1,11.65509631,11.55223586,11.35469526,11.7379503,11.45173103,11.72989279
ROCK2,11.97991349,12.10970124,11.57468418,11.9424189,11.77609461,12.1265538
ROGDI,11.20054064,10.68057712,11.4159569,11.22719282,11.37669565,10.81595124
ROM1,7.392372428,7.480319325,7.415994622,7.488274437,7.788454897,7.107456165
ROMO1,10.13827336,10.14441355,10.25967166,10.06716508,11.01910082,10.02505903
ROR1,9.853854022,10.32922941,9.854530799,9.72710752,9.55490873,9.882910114
ROR1-AS1,6.768578447,7.350341069,6.915818323,7.408722776,7.119282741,7.121791244
ROR2,7.818784003,6.969254319,7.402108195,7.454768609,7.315727077,7.829509929
RORA,11.75673438,12.37444636,11.8597346,11.73033563,11.99229657,11.6815809
RORA-AS1,8.989021242,9.706260224,8.878218218,8.735227962,8.99591927,8.940909883
RORB,5.7263593,9.382100763,8.481314835,7.917070756,8.291343662,8.447389481
RORC,12.07011111,12.38482296,12.20965223,11.82128617,12.2782022,12.0293713
ROS1,4.819557423,5.160938999,4.670280168,4.938253861,4.526252909,5.568080456
RP1,7.880406877,8.381987137,7.313045945,8.575231728,8.265361916,8.47954526
RP2,8.570982003,8.867669571,8.859636432,8.781244871,8.616044295,8.897167865
RP9,7.675768286,7.63038272,7.508772943,7.645756355,8.204494188,7.88185322
RP9P,7.761470885,7.694020341,7.402108195,7.868673395,7.719031408,7.578543563
RPA1,11.1044558,11.06906182,11.06344663,11.1263834,10.82204987,11.05218514
RPA2,9.818312732,9.729307377,9.892754752,9.903562078,10.03746336,9.892754752
RPA3,9.142804016,9.442896621,9.23920892,9.150279962,9.859166847,9.024509248
RPAIN,10.03368261,10.26133983,10.11600715,10.09403649,10.10307917,9.811249826
RPAP1,11.18062516,11.085373,11.3680354,11.0871788,10.73022273,11.03684098
RPAP2,9.990084025,10.11530061,10.05657564,10.13452648,10.18737257,10.06577254
RPAP3,8.798495959,8.761718034,8.278896557,9.129716744,8.415150597,9.199339766
RPARP-AS1,9.417652433,9.403540133,9.286905717,9.154923164,9.596281213,9.346232114
RPE,10.660749,10.965073,10.56235403,10.62687813,10.67513897,10.6901109
RPF1,9.012669637,9.104603904,8.592762972,9.184336685,9.038682415,9.16368377
RPF2,9.299869622,9.633595121,9.407971909,9.805021758,9.06112292,9.464574836
RPGR,8.168896142,8.52675384,8.219819187,8.409573186,7.750823292,8.338333129
RPGRIP1L,9.160803432,9.422537754,8.888300912,8.971367901,8.827699824,9.045752468
RPH3AL,10.21538604,10.34257622,10.29141261,10.36585778,10.72700342,10.15455594
RPIA,9.169920134,9.048807185,9.202377931,9.236149993,9.30173825,9.124954161
RPL10,14.2659212,14.01983668,14.11528903,14.05425509,15.1768238,14.10300429
RPL10A,13.62430614,13.32438805,13.25832985,13.15683622,14.36832728,13.19347883
RPL11,13.55320243,13.21085781,12.98982387,13.34019237,14.05892272,13.30558121
RPL12,13.31215934,13.1807427,13.02923297,13.02885897,13.70481263,12.92892286
RPL13,14.72208685,14.37338431,14.80170197,14.60175948,15.75425926,14.75630371
RPL13A,11.67941318,11.58494648,11.57567825,11.33419523,12.47732987,11.35405648
RPL13AP6,6.584094752,6.690314592,6.588354096,6.629621541,6.696966592,6.866819202
RPL13P5,7.343330715,7.522020314,7.234610477,7.396794166,7.301268073,7.319528287
RPL14,13.26342055,12.80605027,12.81579752,13.00203249,13.68519112,13.00524951
RPL15,14.33964839,14.02615037,14.1106396,14.13957504,15.02651881,14.15420241
RPL17,6.866000717,6.925836633,6.663742294,6.840838682,6.903920355,7.081931368
RPL18,13.55465011,13.11759578,13.41004243,13.22401537,14.45398529,13.3426866
RPL18A,12.97030003,12.52819005,12.96629833,12.77549249,13.94252323,12.73886031
RPL19,14.42971031,14.08542474,14.19771922,14.16145006,15.00803398,14.12915619
RPL19P12,8.216608873,8.277086254,8.539697439,8.125130093,8.301292041,8.293856118
RPL21P44,6.800518473,7.216012551,6.915818323,6.723795221,7.364522918,7.150697839
RPL22,12.0555193,12.02479756,11.73739731,12.10140184,12.49428085,11.93338634
RPL22L1,7.507419399,8.012763873,7.324635873,7.734571169,8.210159128,7.930988631
RPL23,13.68337245,13.33035972,13.17202505,13.43154023,14.4803615,13.390652
RPL23A,12.40506669,12.19881953,12.10728267,12.2425537,13.00998761,12.16539503
